showdate,set,position,songid,slug,trans_mark,gap,isjam,city,state,country,venueid,tourid,showlength,artist,times_played,last_played,debut
1995-06-17,e,21,611,three-little-birds,,954,0,Bristow,VA,USA,534,27,21,Bob Marley and The Wailers,1.0,1995-06-17,1995-06-17
1995-06-19,1,1,609,theme-from-the-bottom, > ,3,0,Noblesville,IN,USA,401,27,19,Phish,180.0,2023-10-10,1995-05-16
1995-06-19,1,2,438,poor-heart,", ",4,0,Noblesville,IN,USA,401,27,19,Phish,309.0,2023-07-18,1988-08-04
1995-06-19,1,3,8,acdc-bag, > ,3,0,Noblesville,IN,USA,401,27,19,Phish,329.0,2023-10-08,1986-04-01
1995-06-19,1,4,562,tela,", ",32,0,Noblesville,IN,USA,401,27,19,Phish,91.0,2022-12-28,1988-03-12
1995-06-19,1,5,447,punch-you-in-the-eye,", ",17,0,Noblesville,IN,USA,401,27,19,Phish,162.0,2023-08-25,1989-08-17
1995-06-19,1,6,455,reba,", ",5,0,Noblesville,IN,USA,401,27,19,Phish,402.0,2023-10-10,1989-10-01
1995-06-19,1,7,542,strange-design,", ",3,0,Noblesville,IN,USA,401,27,19,Phish,66.0,2022-07-29,1995-05-16
1995-06-19,1,8,462,rift, > ,6,0,Noblesville,IN,USA,401,27,19,Phish,305.0,2023-10-13,1990-02-25
1995-06-19,1,9,108,cavern, > ,4,0,Noblesville,IN,USA,401,27,19,Phish,472.0,2023-10-14,1990-03-28
1995-06-19,1,10,478,run-like-an-antelope,,3,0,Noblesville,IN,USA,401,27,19,Phish,474.0,2023-10-15,1985-04-06
1995-06-19,2,11,508,simple, -> ,4,0,Noblesville,IN,USA,401,27,19,Phish,198.0,2023-10-15,1994-05-27
1995-06-19,2,12,148,david-bowie,", ",3,0,Noblesville,IN,USA,401,27,19,Phish,468.0,2023-10-15,1986-10-31
1995-06-19,2,13,590,the-mango-song,", ",14,0,Noblesville,IN,USA,401,27,19,Phish,106.0,2023-09-02,1989-03-30
1995-06-19,2,14,354,loving-cup,", ",38,0,Noblesville,IN,USA,401,27,19,The Rolling Stones,148.0,2023-10-15,1993-02-03
1995-06-19,2,15,525,sparkle, > ,3,0,Noblesville,IN,USA,401,27,19,Phish,333.0,2023-09-01,1991-09-25
1995-06-19,2,16,690,you-enjoy-myself,", ",2,0,Noblesville,IN,USA,401,27,19,Phish,608.0,2023-10-08,1986-02-03
1995-06-19,2,17,10,acoustic-army,", ",1,0,Noblesville,IN,USA,401,27,19,Phish,27.0,1995-12-08,1995-06-07
1995-06-19,2,18,440,possum,,4,0,Noblesville,IN,USA,401,27,19,Phish,558.0,2023-10-11,1985-09-27
1995-06-19,e,19,6,a-day-in-the-life,,6,0,Noblesville,IN,USA,401,27,19,The Beatles,72.0,2019-12-03,1995-06-10
1998-07-15,1,1,683,wolfmans-brother,", ",9,0,Portland,OR,USA,412,41,23,Phish,229.0,2023-10-06,1994-04-04
1998-07-15,1,2,650,water-in-the-sky,", ",5,0,Portland,OR,USA,412,41,23,Phish,84.0,2022-07-15,1997-06-13
1998-07-15,1,3,591,the-moma-dance,", ",3,0,Portland,OR,USA,412,41,23,Phish,193.0,2023-10-06,1998-06-30
1998-07-15,1,4,242,guyute,", ",3,0,Portland,OR,USA,412,41,23,Phish,133.0,2023-08-02,1994-10-07
1998-07-15,1,5,269,horn, -> ,13,0,Portland,OR,USA,412,41,23,Phish,175.0,2023-07-29,1990-05-24
1998-07-15,1,6,311,jam, > ,5,0,Portland,OR,USA,412,41,23,Traditional,73.0,2014-07-27,1984-11-03
1998-07-15,1,7,110,chalk-dust-torture,", ",2,0,Portland,OR,USA,412,41,23,Phish,501.0,2023-10-14,1991-02-01
1998-07-15,1,8,88,brian-and-robert,", ",1,0,Portland,OR,USA,412,41,23,Phish,52.0,2023-07-28,1998-06-30
1998-07-15,1,9,50,beauty-of-my-dreams,", ",3,0,Portland,OR,USA,412,41,23,The Del McCoury Band,54.0,2023-10-07,1997-02-16
1998-07-15,1,10,106,cars-trucks-buses,", ",7,0,Portland,OR,USA,412,41,23,Phish,86.0,2023-07-19,1995-09-27
1998-07-15,1,11,473,roggae,", ",1,0,Portland,OR,USA,412,41,23,Phish,106.0,2023-10-11,1998-06-30
1998-07-15,1,12,65,birds-of-a-feather,", ",3,0,Portland,OR,USA,412,41,23,Phish,132.0,2023-10-08,1998-04-02
1998-07-15,1,13,354,loving-cup,,4,0,Portland,OR,USA,412,41,23,The Rolling Stones,148.0,2023-10-15,1993-02-03
1998-07-15,2,14,341,limb-by-limb, -> ,4,0,Portland,OR,USA,412,41,23,Phish,154.0,2023-07-26,1997-06-13
1998-07-15,2,15,508,simple, > ,1,0,Portland,OR,USA,412,41,23,Phish,198.0,2023-10-15,1994-05-27
1998-07-15,2,16,627,tweezer, -> ,2,0,Portland,OR,USA,412,41,23,Phish,395.0,2023-10-15,1990-03-28
1998-07-15,2,17,724,california-love, -> ,1187,1,Portland,OR,USA,412,41,23,Tupac Shakur (Featuring Dr.Dre),1.0,1998-07-15,1998-07-15
1998-07-15,2,18,627,tweezer, -> ,0,0,Portland,OR,USA,412,41,23,Phish,395.0,2023-10-15,1990-03-28
1998-07-15,2,19,215,free,", ",27,0,Portland,OR,USA,412,41,23,Phish,218.0,2023-10-08,1995-05-16
1998-07-15,2,20,367,meat,", ",2,0,Portland,OR,USA,412,41,23,Phish,48.0,2023-10-13,1998-07-02
1998-07-15,2,21,250,harry-hood,,2,0,Portland,OR,USA,412,41,23,Phish,414.0,2023-10-13,1985-10-30
1998-07-15,e,22,679,wilson, > ,3,0,Portland,OR,USA,412,41,23,Phish,294.0,2023-10-10,1986-10-12
1998-07-15,e,23,628,tweezer-reprise,,12,0,Portland,OR,USA,412,41,23,Phish,308.0,2023-10-15,1991-02-01
1998-07-16,1,1,603,the-squirming-coil,", ",18,0,George,WA,USA,248,41,15,Phish,367.0,2023-07-25,1990-01-20
1998-07-16,1,2,404,nicu,", ",3,0,George,WA,USA,248,41,15,Phish,153.0,2023-10-14,1992-03-06
1998-07-16,1,3,538,stash,", ",7,0,George,WA,USA,248,41,15,Phish,439.0,2023-10-15,1990-09-13
1998-07-16,1,4,455,reba, > ,6,0,George,WA,USA,248,41,15,Phish,402.0,2023-10-10,1989-10-01
1998-07-16,1,5,194,fast-enough-for-you, > ,37,0,George,WA,USA,248,41,15,Phish,77.0,2022-07-23,1992-11-19
1998-07-16,1,6,660,when-the-circus-comes,", ",2,0,George,WA,USA,248,41,15,Los Lobos,73.0,2023-07-19,1997-02-13
1998-07-16,1,7,478,run-like-an-antelope,,4,0,George,WA,USA,248,41,15,Phish,474.0,2023-10-15,1985-04-06
1998-07-16,2,8,318,julius,", ",3,0,George,WA,USA,248,41,15,Phish,233.0,2023-10-06,1994-04-04
1998-07-16,2,9,591,the-moma-dance, > ,0,0,George,WA,USA,248,41,15,Phish,193.0,2023-10-06,1998-06-30
1998-07-16,2,10,437,piper,", ",3,0,George,WA,USA,248,41,15,Phish,194.0,2023-10-11,1997-06-14
1998-07-16,2,11,37,axilla, > ,5,0,George,WA,USA,248,41,15,Phish,111.0,2023-10-06,1992-11-19
1998-07-16,2,12,148,david-bowie,", ",5,0,George,WA,USA,248,41,15,Phish,468.0,2023-10-15,1986-10-31
1998-07-16,2,13,622,tube, > ,10,0,George,WA,USA,248,41,15,Phish,186.0,2023-10-14,1990-09-13
1998-07-16,2,14,512,slave-to-the-traffic-light,,18,0,George,WA,USA,248,41,15,Phish,278.0,2023-10-10,1984-12-01
1998-07-16,e,15,483,sample-in-a-jar,,2,0,George,WA,USA,248,41,15,Phish,304.0,2023-10-14,1993-02-04
1991-02-01,1,1,403,my-sweet-one,", ",1,0,Providence,RI,USA,535,8,19,Phish,251.0,2022-08-10,1989-09-09
1991-02-01,1,2,209,foam,", ",3,0,Providence,RI,USA,535,8,19,Phish,352.0,2023-10-13,1988-10-29
1991-02-01,1,3,627,tweezer,", ",3,0,Providence,RI,USA,535,8,19,Phish,395.0,2023-10-15,1990-03-28
1991-02-01,1,4,628,tweezer-reprise,", ",461,0,Providence,RI,USA,535,8,19,Phish,308.0,2023-10-15,1991-02-01
1991-02-01,1,5,357,magilla, > ,1,0,Providence,RI,USA,535,8,19,Phish,71.0,2003-07-22,1990-09-13
1991-02-01,1,6,239,guelah-papyrus,", ",461,0,Providence,RI,USA,535,8,19,Phish,205.0,2022-07-22,1991-02-01
1991-02-01,1,7,479,runaway-jim,", ",1,0,Providence,RI,USA,535,8,19,Phish,396.0,2023-10-14,1990-03-28
1991-02-01,1,8,529,split-open-and-melt, > ,40,0,Providence,RI,USA,535,8,19,Phish,339.0,2023-10-14,1989-02-17
1991-02-01,1,9,84,bouncing-around-the-room,", ",1,0,Providence,RI,USA,535,8,19,Phish,484.0,2023-10-06,1990-01-20
1991-02-01,1,10,148,david-bowie,,2,0,Providence,RI,USA,535,8,19,Phish,468.0,2023-10-15,1986-10-31
1991-02-01,2,11,110,chalk-dust-torture,", ",461,0,Providence,RI,USA,535,8,19,Phish,501.0,2023-10-14,1991-02-01
1991-02-01,2,12,455,reba,", ",3,0,Providence,RI,USA,535,8,19,Phish,402.0,2023-10-10,1989-10-01
1991-02-01,2,13,584,the-landlady,", ",1,0,Providence,RI,USA,535,8,19,Phish,214.0,2022-08-14,1990-09-13
1991-02-01,2,14,590,the-mango-song,", ",182,0,Providence,RI,USA,535,8,19,Phish,106.0,2023-09-02,1989-03-30
1991-02-01,2,15,108,cavern,", ",2,0,Providence,RI,USA,535,8,19,Phish,472.0,2023-10-14,1990-03-28
1991-02-01,2,16,22,alumni-blues, > ,5,0,Providence,RI,USA,535,8,19,Phish,112.0,2023-07-12,1985-03-16
1991-02-01,2,17,335,letter-to-jimmy-page, > ,5,0,Providence,RI,USA,535,8,19,Phish,97.0,2023-07-12,1985-04-06
1991-02-01,2,18,22,alumni-blues,,0,0,Providence,RI,USA,535,8,19,Phish,112.0,2023-07-12,1985-03-16
1991-02-01,e,19,105,carolina,,7,0,Providence,RI,USA,535,8,19,Traditional,83.0,2019-12-06,1990-01-20
1998-07-17,1,1,359,makisupa-policeman, > ,6,0,George,WA,USA,248,41,13,Phish,108.0,2023-07-11,1984-10-23
1998-07-17,1,2,686,ya-mar,", ",11,0,George,WA,USA,248,41,13,Cyril Ferguson,230.0,2023-10-08,1987-02-21
1998-07-17,1,3,240,gumbo,", ",27,0,George,WA,USA,248,41,13,Phish,117.0,2023-10-07,1990-09-28
1998-07-17,1,4,161,divided-sky,", ",3,0,George,WA,USA,248,41,13,Phish,433.0,2023-08-05,1987-05-11
1998-07-17,1,5,649,waste, > ,10,0,George,WA,USA,248,41,13,Phish,99.0,2023-07-25,1996-06-06
1998-07-17,1,6,401,my-minds-got-a-mind-of-its-own,", ",10,0,George,WA,USA,248,41,13,Jimmie Dale Gilmore,45.0,2022-05-28,1992-03-07
1998-07-17,1,7,402,my-soul,,8,0,George,WA,USA,248,41,13,Clifton Chenier,89.0,2023-10-06,1997-02-13
1998-07-17,2,8,21,also-sprach-zarathustra, > ,8,0,George,WA,USA,248,41,13,"Strauss, as interpreted by Deodato",255.0,2023-10-07,1993-07-16
1998-07-17,2,9,381,mikes-song, > ,3,0,George,WA,USA,248,41,13,Phish,528.0,2023-10-10,1985-03-16
1998-07-17,2,10,653,weekapaug-groove, > ,3,0,George,WA,USA,248,41,13,Phish,502.0,2023-10-10,1988-07-23
1998-07-17,2,11,113,character-zero,,9,0,George,WA,USA,248,41,13,Phish,242.0,2023-10-14,1996-06-06
1998-07-17,e,12,447,punch-you-in-the-eye, > ,5,0,George,WA,USA,248,41,13,Phish,162.0,2023-08-25,1989-08-17
1998-07-17,e,13,472,rocky-top,,7,0,George,WA,USA,248,41,13,Osborne Brothers,205.0,2019-12-28,1987-09-21
1991-02-02,1,1,592,the-oh-kee-pa-ceremony, > ,3,0,Lewiston,ME,USA,536,8,19,Phish,219.0,2022-07-30,1989-08-12
1991-02-02,1,2,545,suzy-greenberg,", ",2,0,Lewiston,ME,USA,536,8,19,Phish,448.0,2023-10-08,1987-02-13
1991-02-02,1,3,239,guelah-papyrus,", ",1,0,Lewiston,ME,USA,536,8,19,Phish,205.0,2022-07-22,1991-02-01
1991-02-02,1,4,158,dinner-and-a-movie, > ,3,0,Lewiston,ME,USA,536,8,19,Phish,149.0,2023-02-24,1987-11-19
1991-02-02,1,5,187,esther, > ,3,0,Lewiston,ME,USA,536,8,19,Phish,134.0,2023-09-01,1988-09-12
1991-02-02,1,6,538,stash,", ",2,0,Lewiston,ME,USA,536,8,19,Phish,439.0,2023-10-15,1990-09-13
1991-02-02,1,7,154,destiny-unbound,", ",3,0,Lewiston,ME,USA,536,8,19,Phish,53.0,2023-10-06,1990-09-14
1991-02-02,1,8,690,you-enjoy-myself,", ",2,0,Lewiston,ME,USA,536,8,19,Phish,608.0,2023-10-08,1986-02-03
1991-02-02,1,9,110,chalk-dust-torture,,1,0,Lewiston,ME,USA,536,8,19,Phish,501.0,2023-10-14,1991-02-01
1991-02-02,2,10,603,the-squirming-coil, > ,2,0,Lewiston,ME,USA,536,8,19,Phish,367.0,2023-07-25,1990-01-20
1991-02-02,2,11,234,golgi-apparatus, > ,2,0,Lewiston,ME,USA,536,8,19,Phish,475.0,2023-10-13,1986-10-12
1991-02-02,2,12,590,the-mango-song,", ",1,0,Lewiston,ME,USA,536,8,19,Phish,106.0,2023-09-02,1989-03-30
1991-02-02,2,13,602,the-sloth,", ",9,0,Lewiston,ME,USA,536,8,19,Phish,175.0,2021-10-30,1987-08-09
1991-02-02,2,14,478,run-like-an-antelope,", ",2,0,Lewiston,ME,USA,536,8,19,Phish,474.0,2023-10-15,1985-04-06
1991-02-02,2,15,329,lawn-boy, > ,3,0,Lewiston,ME,USA,536,8,19,Phish,219.0,2023-07-19,1989-11-30
1991-02-02,2,16,48,bathtub-gin,", ",10,0,Lewiston,ME,USA,536,8,19,Phish,298.0,2023-10-10,1989-05-26
1991-02-02,2,17,479,runaway-jim,,1,0,Lewiston,ME,USA,536,8,19,Phish,396.0,2023-10-14,1990-03-28
1991-02-02,e,18,269,horn,", ",3,0,Lewiston,ME,USA,536,8,19,Phish,175.0,2023-07-29,1990-05-24
1991-02-02,e,19,250,harry-hood,,10,0,Lewiston,ME,USA,536,8,19,Phish,414.0,2023-10-13,1985-10-30
1998-07-19,1,1,591,the-moma-dance,", ",2,0,Mountain View,CA,USA,247,41,18,Phish,193.0,2023-10-06,1998-06-30
1998-07-19,1,2,50,beauty-of-my-dreams,", ",3,0,Mountain View,CA,USA,247,41,18,The Del McCoury Band,54.0,2023-10-07,1997-02-16
1998-07-19,1,3,483,sample-in-a-jar,", ",2,0,Mountain View,CA,USA,247,41,18,Phish,304.0,2023-10-14,1993-02-04
1998-07-19,1,4,242,guyute,", ",3,0,Mountain View,CA,USA,247,41,18,Phish,133.0,2023-08-02,1994-10-07
1998-07-19,1,5,222,ghost, > ,6,0,Mountain View,CA,USA,247,41,18,Phish,209.0,2023-10-13,1997-06-13
1998-07-19,1,6,341,limb-by-limb, > ,3,0,Mountain View,CA,USA,247,41,18,Phish,154.0,2023-07-26,1997-06-13
1998-07-19,1,7,473,roggae,", ",3,0,Mountain View,CA,USA,247,41,18,Phish,106.0,2023-10-11,1998-06-30
1998-07-19,1,8,690,you-enjoy-myself,,9,0,Mountain View,CA,USA,247,41,18,Phish,608.0,2023-10-08,1986-02-03
1998-07-19,2,9,345,llama,", ",21,0,Mountain View,CA,USA,247,41,18,Phish,317.0,2023-10-07,1990-10-27
1998-07-19,2,10,683,wolfmans-brother, > ,3,0,Mountain View,CA,USA,247,41,18,Phish,229.0,2023-10-06,1994-04-04
1998-07-19,2,11,437,piper, > ,2,0,Mountain View,CA,USA,247,41,18,Phish,194.0,2023-10-11,1997-06-14
1998-07-19,2,12,627,tweezer, -> ,3,0,Mountain View,CA,USA,247,41,18,Phish,395.0,2023-10-15,1990-03-28
1998-07-19,2,13,314,jesus-just-left-chicago,", ",25,0,Mountain View,CA,USA,247,41,18,ZZ Top,81.0,2019-12-03,1987-08-10
1998-07-19,2,14,365,mcgrupp-and-the-watchful-hosemasters, > ,8,0,Mountain View,CA,USA,247,41,18,Phish,117.0,2023-07-23,1985-04-06
1998-07-19,2,15,311,jam, -> ,3,0,Mountain View,CA,USA,247,41,18,Traditional,73.0,2014-07-27,1984-11-03
1998-07-19,2,16,174,down-with-disease,,4,0,Mountain View,CA,USA,247,41,18,Phish,304.0,2023-10-11,1993-12-31
1998-07-19,e,17,440,possum, > ,7,0,Mountain View,CA,USA,247,41,18,Phish,558.0,2023-10-11,1985-09-27
1998-07-19,e,18,628,tweezer-reprise,,3,0,Mountain View,CA,USA,247,41,18,Phish,308.0,2023-10-15,1991-02-01
1991-02-03,1,1,479,runaway-jim,", ",1,0,Burlington,VT,USA,21,8,21,Phish,396.0,2023-10-14,1990-03-28
1991-02-03,1,2,239,guelah-papyrus,", ",1,0,Burlington,VT,USA,21,8,21,Phish,205.0,2022-07-22,1991-02-01
1991-02-03,1,3,403,my-sweet-one,", ",2,0,Burlington,VT,USA,21,8,21,Phish,251.0,2022-08-10,1989-09-09
1991-02-03,1,4,627,tweezer,", ",2,0,Burlington,VT,USA,21,8,21,Phish,395.0,2023-10-15,1990-03-28
1991-02-03,1,5,187,esther,", ",1,0,Burlington,VT,USA,21,8,21,Phish,134.0,2023-09-01,1988-09-12
1991-02-03,1,6,154,destiny-unbound,", ",1,0,Burlington,VT,USA,21,8,21,Phish,53.0,2023-10-06,1990-09-14
1991-02-03,1,7,455,reba,", ",2,0,Burlington,VT,USA,21,8,21,Phish,402.0,2023-10-10,1989-10-01
1991-02-03,1,8,110,chalk-dust-torture,", ",1,0,Burlington,VT,USA,21,8,21,Phish,501.0,2023-10-14,1991-02-01
1991-02-03,1,9,209,foam,", ",2,0,Burlington,VT,USA,21,8,21,Phish,352.0,2023-10-13,1988-10-29
1991-02-03,1,10,234,golgi-apparatus,,1,0,Burlington,VT,USA,21,8,21,Phish,475.0,2023-10-13,1986-10-12
1991-02-03,2,11,148,david-bowie,", ",2,0,Burlington,VT,USA,21,8,21,Phish,468.0,2023-10-15,1986-10-31
1991-02-03,2,12,603,the-squirming-coil,", ",1,0,Burlington,VT,USA,21,8,21,Phish,367.0,2023-07-25,1990-01-20
1991-02-03,2,13,584,the-landlady,", ",2,0,Burlington,VT,USA,21,8,21,Phish,214.0,2022-08-14,1990-09-13
1991-02-03,2,14,108,cavern, > ,2,0,Burlington,VT,USA,21,8,21,Phish,472.0,2023-10-14,1990-03-28
1991-02-03,2,15,590,the-mango-song,", ",1,0,Burlington,VT,USA,21,8,21,Phish,106.0,2023-09-02,1989-03-30
1991-02-03,2,16,529,split-open-and-melt,", ",2,0,Burlington,VT,USA,21,8,21,Phish,339.0,2023-10-14,1989-02-17
1991-02-03,2,17,84,bouncing-around-the-room,", ",2,0,Burlington,VT,USA,21,8,21,Phish,484.0,2023-10-06,1990-01-20
1991-02-03,2,18,592,the-oh-kee-pa-ceremony, > ,1,0,Burlington,VT,USA,21,8,21,Phish,219.0,2022-07-30,1989-08-12
1991-02-03,2,19,545,suzy-greenberg,,1,0,Burlington,VT,USA,21,8,21,Phish,448.0,2023-10-08,1987-02-13
1991-02-03,e,20,314,jesus-just-left-chicago, > ,4,0,Burlington,VT,USA,21,8,21,ZZ Top,81.0,2019-12-03,1987-08-10
1991-02-03,e,21,58,big-black-furry-creature-from-mars,,13,0,Burlington,VT,USA,21,8,21,Phish,132.0,2023-07-15,1987-08-21
1998-07-20,1,1,48,bathtub-gin,", ",7,0,Ventura,CA,USA,517,41,19,Phish,298.0,2023-10-10,1989-05-26
1998-07-20,1,2,159,dirt, > ,7,0,Ventura,CA,USA,517,41,19,New York!,73.0,2023-10-07,1997-06-14
1998-07-20,1,3,438,poor-heart,", ",6,0,Ventura,CA,USA,517,41,19,Phish,309.0,2023-07-18,1988-08-04
1998-07-20,1,4,329,lawn-boy,", ",9,0,Ventura,CA,USA,517,41,19,Phish,219.0,2023-07-19,1989-11-30
1998-07-20,1,5,403,my-sweet-one,", ",18,0,Ventura,CA,USA,517,41,19,Phish,251.0,2022-08-10,1989-09-09
1998-07-20,1,6,65,birds-of-a-feather,", ",4,0,Ventura,CA,USA,517,41,19,Phish,132.0,2023-10-08,1998-04-02
1998-07-20,1,7,609,theme-from-the-bottom,", ",6,0,Ventura,CA,USA,517,41,19,Phish,180.0,2023-10-10,1995-05-16
1998-07-20,1,8,650,water-in-the-sky,", ",4,0,Ventura,CA,USA,517,41,19,Phish,84.0,2022-07-15,1997-06-13
1998-07-20,1,9,591,the-moma-dance,", ",1,0,Ventura,CA,USA,517,41,19,Phish,193.0,2023-10-06,1998-06-30
1998-07-20,1,10,529,split-open-and-melt,,6,0,Ventura,CA,USA,517,41,19,Phish,339.0,2023-10-14,1989-02-17
1998-07-20,2,11,178,drowned, -> ,6,0,Ventura,CA,USA,517,41,19,The Who,48.0,2023-10-15,1995-10-31
1998-07-20,2,12,359,makisupa-policeman, > ,2,0,Ventura,CA,USA,517,41,19,Phish,108.0,2023-07-11,1984-10-23
1998-07-20,2,13,364,maze,", ",8,0,Ventura,CA,USA,517,41,19,Phish,333.0,2023-10-06,1992-03-06
1998-07-20,2,14,493,sea-and-sand,", ",166,0,Ventura,CA,USA,517,41,19,The Who,4.0,2020-02-21,1995-10-31
1998-07-20,2,15,442,prince-caspian, > ,11,0,Ventura,CA,USA,517,41,19,Phish,172.0,2023-10-10,1995-06-08
1998-07-20,2,16,250,harry-hood,,4,0,Ventura,CA,USA,517,41,19,Phish,414.0,2023-10-13,1985-10-30
1998-07-20,e,17,500,sexual-healing, > ,1191,0,Ventura,CA,USA,517,41,19,Marvin Gaye,4.0,1998-11-14,1998-07-20
1998-07-20,e,18,696,hold-your-head-up,", ",66,0,Ventura,CA,USA,517,41,19,Argent,312.0,2023-07-29,1987-08-21
1998-07-20,e,19,246,halleys-comet,,5,0,Ventura,CA,USA,517,41,19,Phish,150.0,2023-10-13,1986-05-17
1991-02-07,1,1,479,runaway-jim,", ",1,0,Killington,VT,USA,537,8,27,Phish,396.0,2023-10-14,1990-03-28
1991-02-07,1,2,209,foam,", ",2,0,Killington,VT,USA,537,8,27,Phish,352.0,2023-10-13,1988-10-29
1991-02-07,1,3,403,my-sweet-one,", ",1,0,Killington,VT,USA,537,8,27,Phish,251.0,2022-08-10,1989-09-09
1991-02-07,1,4,584,the-landlady,", ",1,0,Killington,VT,USA,537,8,27,Phish,214.0,2022-08-14,1990-09-13
1991-02-07,1,5,590,the-mango-song,", ",1,0,Killington,VT,USA,537,8,27,Phish,106.0,2023-09-02,1989-03-30
1991-02-07,1,6,529,split-open-and-melt,", ",2,0,Killington,VT,USA,537,8,27,Phish,339.0,2023-10-14,1989-02-17
1991-02-07,1,7,84,bouncing-around-the-room, > ,1,0,Killington,VT,USA,537,8,27,Phish,484.0,2023-10-06,1990-01-20
1991-02-07,1,8,440,possum,", ",5,0,Killington,VT,USA,537,8,27,Phish,558.0,2023-10-11,1985-09-27
1991-02-07,1,9,603,the-squirming-coil,", ",1,0,Killington,VT,USA,537,8,27,Phish,367.0,2023-07-25,1990-01-20
1991-02-07,1,10,234,golgi-apparatus,,2,0,Killington,VT,USA,537,8,27,Phish,475.0,2023-10-13,1986-10-12
1991-02-07,2,11,110,chalk-dust-torture,", ",1,0,Killington,VT,USA,537,8,27,Phish,501.0,2023-10-14,1991-02-01
1991-02-07,2,12,588,the-man-who-stepped-into-yesterday, > ,63,0,Killington,VT,USA,537,8,27,Phish,83.0,2022-04-21,1987-05-11
1991-02-07,2,13,36,avenu-malkenu, > ,63,0,Killington,VT,USA,537,8,27,Traditional,83.0,2022-04-21,1987-05-11
1991-02-07,2,14,588,the-man-who-stepped-into-yesterday, > ,0,0,Killington,VT,USA,537,8,27,Phish,83.0,2022-04-21,1987-05-11
1991-02-07,2,15,627,tweezer,", ",2,0,Killington,VT,USA,537,8,27,Phish,395.0,2023-10-15,1990-03-28
1991-02-07,2,16,628,tweezer-reprise,", ",4,0,Killington,VT,USA,537,8,27,Phish,308.0,2023-10-15,1991-02-01
1991-02-07,2,17,239,guelah-papyrus,", ",1,0,Killington,VT,USA,537,8,27,Phish,205.0,2022-07-22,1991-02-01
1991-02-07,2,18,632,uncle-pen,", ",1,0,Killington,VT,USA,537,8,27,Bill Monroe,211.0,2017-08-05,1990-03-28
1991-02-07,2,19,108,cavern,", ",1,0,Killington,VT,USA,537,8,27,Phish,472.0,2023-10-14,1990-03-28
1991-02-07,2,20,883,lets-go, > ,1,0,Killington,VT,USA,537,8,27,The Cars,6.0,1991-03-22,1991-02-04
1991-02-07,2,21,353,love-you, > ,15,0,Killington,VT,USA,537,8,27,Syd Barrett,93.0,2016-07-16,1987-10-31
1991-02-07,2,22,883,lets-go,", ",0,0,Killington,VT,USA,537,8,27,The Cars,6.0,1991-03-22,1991-02-04
1991-02-07,2,23,586,the-lizards,", ",1,0,Killington,VT,USA,537,8,27,Phish,326.0,2023-08-04,1988-01-27
1991-02-07,2,24,602,the-sloth,", ",3,0,Killington,VT,USA,537,8,27,Phish,175.0,2021-10-30,1987-08-09
1991-02-07,2,25,154,destiny-unbound,", ",2,0,Killington,VT,USA,537,8,27,Phish,53.0,2023-10-06,1990-09-14
1991-02-07,2,26,690,you-enjoy-myself,,3,0,Killington,VT,USA,537,8,27,Phish,608.0,2023-10-08,1986-02-03
1991-02-07,e,27,8,acdc-bag,,6,0,Killington,VT,USA,537,8,27,Phish,329.0,2023-10-08,1986-04-01
1991-02-08,1,1,8,acdc-bag, > ,1,0,Portsmouth,NH,USA,77,8,24,Phish,329.0,2023-10-08,1986-04-01
1991-02-08,1,2,455,reba,", ",3,0,Portsmouth,NH,USA,77,8,24,Phish,402.0,2023-10-10,1989-10-01
1991-02-08,1,3,96,buried-alive,", ",2,0,Portsmouth,NH,USA,77,8,24,Phish,165.0,2023-10-08,1990-09-13
1991-02-08,1,4,126,colonel-forbins-ascent, > ,8,0,Portsmouth,NH,USA,77,8,24,Phish,127.0,2021-08-31,1988-03-12
1991-02-08,1,5,695,fly-famous-mockingbird,", ",8,0,Portsmouth,NH,USA,77,8,24,Phish,127.0,2021-08-31,1988-02-07
1991-02-08,1,6,403,my-sweet-one,", ",1,0,Portsmouth,NH,USA,77,8,24,Phish,251.0,2022-08-10,1989-09-09
1991-02-08,1,7,538,stash,", ",2,0,Portsmouth,NH,USA,77,8,24,Phish,439.0,2023-10-15,1990-09-13
1991-02-08,1,8,603,the-squirming-coil, > ,1,0,Portsmouth,NH,USA,77,8,24,Phish,367.0,2023-07-25,1990-01-20
1991-02-08,1,9,479,runaway-jim,", ",1,0,Portsmouth,NH,USA,77,8,24,Phish,396.0,2023-10-14,1990-03-28
1991-02-08,1,10,239,guelah-papyrus,", ",1,0,Portsmouth,NH,USA,77,8,24,Phish,205.0,2022-07-22,1991-02-01
1991-02-08,1,11,148,david-bowie,,3,0,Portsmouth,NH,USA,77,8,24,Phish,468.0,2023-10-15,1986-10-31
1991-02-08,2,12,345,llama,", ",2,0,Portsmouth,NH,USA,77,8,24,Phish,317.0,2023-10-07,1990-10-27
1991-02-08,2,13,590,the-mango-song,", ",1,0,Portsmouth,NH,USA,77,8,24,Phish,106.0,2023-09-02,1989-03-30
1991-02-08,2,14,108,cavern,", ",1,0,Portsmouth,NH,USA,77,8,24,Phish,472.0,2023-10-14,1990-03-28
1991-02-08,2,15,329,lawn-boy, > ,2,0,Portsmouth,NH,USA,77,8,24,Phish,219.0,2023-07-19,1989-11-30
1991-02-08,2,16,381,mikes-song, > ,2,0,Portsmouth,NH,USA,77,8,24,Phish,528.0,2023-10-10,1985-03-16
